"timestamp_utc","tool_rss_mb","nats_rss_mb","tool_cpu_percent","nats_cpu_percent","temperature_c","frequency_khz","throttled","watts","energy_wh"
"2026-07-25T08:28:57.3033942+00:00","113,5","16,71875","0","0","47,7","1600000","0x0","3,3","1,810774"
"2026-07-25T08:28:58.6711149+00:00","113,578125","16,71875","0,7311434271631627","0","46,1","1600000","0x0","4,1","1,812179"
"2026-07-25T08:29:00.0865117+00:00","114,1875","16,75","0,7065156569521707","0","46,6","1600000","0x0","3,3","1,813638"
"2026-07-25T08:29:01.4570515+00:00","114,203125","16,796875","1,4592790373544788","0","45,5","1600000","0x0","4","1,815022"
"2026-07-25T08:29:02.7899563+00:00","114,328125","16,8125","0,750241127498378","0","46,1","1600000","0x0","3,5","1,816416"
"2026-07-25T08:29:04.1878214+00:00","114,40625","16,84375","0,7153766125214801","0,7153766125214801","47,7","1600000","0x0","3,3","1,817733"
"2026-07-25T08:29:05.5564573+00:00","114,4375","16,90625","0,7306545152001347","0,7306545152001347","47,2","1600000","0x0","3,7","1,819063"
"2026-07-25T08:29:06.9374700+00:00","114,4375","16,90625","0,7241063025705701","0","46,1","1600000","0x0","3,3","1,82041"
"2026-07-25T08:29:08.2839296+00:00","114,4375","16,921875","0,7426884549673827","0","47,2","1700000","0x0","3,5","1,821678"
"2026-07-25T08:29:09.6210521+00:00","114,453125","16,9375","0,7478746337751403","0","47,7","1600000","0x0","3,5","1,822982"
"2026-07-25T08:29:11.0103373+00:00","114,5625","16,9375","0,7197946109265397","0","47,7","1600000","0x0","3,6","1,824351"
"2026-07-25T08:29:12.3553526+00:00","114,5625","16,953125","1,486971932586938","0","47,7","1600000","0x0","3,8","1,825727"
"2026-07-25T08:29:13.7443333+00:00","114,5625","16,96875","0,7199524082660039","0","47,7","1600000","0x0","3,7","1,827181"
"2026-07-25T08:29:15.1190317+00:00","114,5625","17","0,7274322862382032","0","46,1","1600000","0x0","3,7","1,828591"
"2026-07-25T08:29:16.5108879+00:00","112,96875","17","1,436930050676212","0,718465025338106","47,2","1600000","0x0","3,7","1,83002"
"2026-07-25T08:29:17.8441332+00:00","113,515625","17,046875","0,7500495220196913","0","47,7","1700000","0x0","3,8","1,831412"
"2026-07-25T08:29:19.2095883+00:00","113,546875","17,0625","0,7323565600948725","0","47,2","1600000","0x0","3,7","1,832835"
"2026-07-25T08:29:20.5695992+00:00","113,578125","17,0625","0,7352882245282004","0","47,7","1600000","0x0","3,6","1,83421"
"2026-07-25T08:29:21.8830752+00:00","113,625","17,078125","0,7613386160082102","0","47,2","1600000","0x0","3,5","1,835508"
"2026-07-25T08:29:23.1919584+00:00","114,15625","17,78125","1,5280202236532643","0,7640101118266321","46,6","1600000","0x0","3,6","1,836801"
"2026-07-25T08:29:24.4979920+00:00","115,078125","17,84375","0,7656770851837197","0","46,6","1600000","0x0","3,4","1,838068"
"2026-07-25T08:29:25.8536549+00:00","115,75","17,875","0,7376465048943952","0","47,7","1600000","0x0","3,5","1,83937"
"2026-07-25T08:29:27.2499133+00:00","116,875","17,875","0,7161998094335547","0","46,1","1600000","0x0","3,6","1,840742"
"2026-07-25T08:29:28.6052732+00:00","116,875","17,890625","1,4756228216579226","0","46,1","1600000","0x0","3,5","1,842083"
"2026-07-25T08:29:29.9876940+00:00","117,578125","17,90625","2,170106236827455","0","47,2","1600000","0x0","3,8","1,843481"
"2026-07-25T08:29:31.3261274+00:00","117,640625","17,90625","0,7471421439423135","0","47,7","1600000","0x0","3,6","1,844859"
"2026-07-25T08:29:32.7184970+00:00","117,984375","17,90625","1,4364002201714257","0","47,7","1600000","0x0","3,6","1,846249"
"2026-07-25T08:29:34.1163426+00:00","117,984375","17,90625","0","0","47,2","1600000","0x0","3,6","1,847647"
"2026-07-25T08:29:35.5548695+00:00","118,1875","17,90625","1,3903111578935368","0","47,2","1600000","0x0","3,6","1,849086"
"2026-07-25T08:29:36.9350350+00:00","118,3125","17,90625","0,7245507875685924","0","47,2","1600000","0x0","3,4","1,850427"
"2026-07-25T08:29:38.3067039+00:00","118,3125","17,9375","0,7290389101918109","0,7290389101918109","46,1","1600000","0x0","3,6","1,851763"
"2026-07-25T08:29:39.6672197+00:00","118,375","17,9375","0","0","47,2","1600000","0x0","3,4","1,853084"
"2026-07-25T08:29:41.0288880+00:00","118,4375","17,9375","1,468786487869329","0","47,7","1600000","0x0","3,6","1,854409"
"2026-07-25T08:29:42.3906772+00:00","118,515625","17,9375","0,7343280443111165","0,7343280443111165","47,7","1600000","0x0","3,6","1,855771"
"2026-07-25T08:29:43.7354824+00:00","119,328125","18,015625","0,7436021217050619","0","46,1","1600000","0x0","3,9","1,85717"
"2026-07-25T08:29:45.1688341+00:00","119,4375","18,03125","0","0","47,7","1600000","0x0","3,5","1,858643"
"2026-07-25T08:29:46.5824698+00:00","119,515625","18,03125","1,4147916609632878","0","45,5","1600000","0x0","3,3","1,859979"
"2026-07-25T08:29:48.0056437+00:00","119,53125","18,03125","0,7026548196253458","0","47,7","1600000","0x0","3,6","1,861338"
"2026-07-25T08:29:49.3643706+00:00","119,609375","18,03125","1,4719661471337617","0","47,7","1600000","0x0","4,1","1,862795"
"2026-07-25T08:29:50.8148229+00:00","119,640625","18,046875","0","0","47,2","1600000","0x0","3,4","1,864306"
"2026-07-25T08:29:52.1897362+00:00","119,640625","18,046875","0,7273185880156953","0","47,7","1600000","0x0","3,5","1,865626"
"2026-07-25T08:29:53.6984648+00:00","119,734375","18,046875","0,6628097326450894","0","47,7","1600000","0x0","3,7","1,867133"
"2026-07-25T08:29:55.0329076+00:00","119,8125","18,046875","0","0,7493764438610633","47,7","1600000","0x0","3,6","1,868488"
"2026-07-25T08:29:56.3588609+00:00","119,8125","18,046875","0,7541743740145298","0","47,2","1600000","0x0","3,4","1,869777"
"2026-07-25T08:29:57.7089613+00:00","119,875","18,078125","0,7406856556742002","0","47,7","1600000","0x0","3,7","1,871107"
"2026-07-25T08:29:59.0506980+00:00","119,96875","18,078125","0,7453027110311583","0","46,1","1600000","0x0","3,8","1,872505"
"2026-07-25T08:30:00.4019416+00:00","120,03125","18,078125","0","0","47,7","1600000","0x0","3,5","1,873877"
"2026-07-25T08:30:01.8062499+00:00","120,03125","18,078125","0,7120943456646949","0","48,3","1600000","0x0","3,5","1,875241"
"2026-07-25T08:30:03.2073483+00:00","120,09375","18,078125","0,7137257454579922","0,7137257454579922","46,6","1600000","0x0","3,7","1,876642"
"2026-07-25T08:30:04.5455221+00:00","120,15625","18,078125","8,220157949587714","0","47,2","1600000","0x0","3,3","1,877942"
"2026-07-25T08:30:05.9666612+00:00","120,15625","18,078125","0,7036608872417908","0","46,6","1600000","0x0","3,5","1,879284"
"2026-07-25T08:30:07.3483684+00:00","120,15625","18,09375","0,723742338463605","0","46,6","1600000","0x0","3,6","1,880646"
"2026-07-25T08:30:08.7226456+00:00","120,15625","18,09375","0,7276552357850367","0","46,1","1600000","0x0","3,5","1,882005"
"2026-07-25T08:30:10.0804299+00:00","120,15625","18,109375","0","0","47,7","1600000","0x0","3,6","1,88334"
"2026-07-25T08:30:11.4058248+00:00","120,25","18,109375","0,7544921140106997","0","47,2","1600000","0x0","3,6","1,884669"
"2026-07-25T08:30:12.8026863+00:00","120,25","18,109375","0,7158905875779381","0","46,1","1600000","0x0","3,9","1,886118"
"2026-07-25T08:30:14.1516277+00:00","120,25","18,109375","0,7413220470511173","0,7413220470511173","48,3","1600000","0x0","3,6","1,887525"
"2026-07-25T08:30:15.4980875+00:00","120,25","18,109375","0,7426883446501708","0","47,7","1600000","0x0","3,4","1,888833"
"2026-07-25T08:30:16.9201138+00:00","120,25","18,109375","0","0","46,6","1600000","0x0","3,6","1,890215"
"2026-07-25T08:30:18.3126771+00:00","120,25","18,109375","0,7181002113153492","0","46,1","1700000","0x0","3,9","1,891669"
"2026-07-25T08:30:19.7010764+00:00","120,25","18,125","0,7202538923780789","0","47,2","1600000","0x0","3,8","1,893153"
"2026-07-25T08:30:21.0660910+00:00","120,75","18,125","0","0","46,6","1600000","0x0","3,8","1,894595"
"2026-07-25T08:30:22.4880658+00:00","120,75","18,140625","1,4064946861224263","0","47,2","1600000","0x0","3,6","1,896059"
"2026-07-25T08:30:23.8299402+00:00","122,78125","18,15625","0,745226229817038","0","47,7","1600000","0x0","3,7","1,897416"
"2026-07-25T08:30:25.1846692+00:00","123,4375","18,203125","0","0","47,7","1700000","0x0","3,4","1,898751"
"2026-07-25T08:30:26.5911340+00:00","123,4375","18,203125","0,7110025078480458","0","46,6","1600000","0x0","3,7","1,900141"
"2026-07-25T08:30:27.9187815+00:00","125,453125","18,21875","0,7532119783300913","0,7532119783300913","47,2","1600000","0x0","3,7","1,901505"
"2026-07-25T08:30:29.3127917+00:00","126,0625","18,21875","0","0","47,2","1600000","0x0","3,3","1,902857"
"2026-07-25T08:30:30.7371854+00:00","126,0625","18,21875","0,7020530910800855","0","47,7","1600000","0x0","3,5","1,904206"
"2026-07-25T08:30:32.0901473+00:00","126,0625","18,234375","0,7391191134059282","0","46,6","1600000","0x0","3,8","1,905576"
"2026-07-25T08:30:33.4326184+00:00","126,09375","18,25","0,7448949925253512","0","46,1","1600000","0x0","3,7","1,906974"
"2026-07-25T08:30:34.8146737+00:00","126,09375","18,25","0,7235600485740332","0,7235600485740332","46,6","1600000","0x0","3,6","1,908376"
"2026-07-25T08:30:36.2186786+00:00","126,1875","18,265625","0,7122482264841099","0","47,7","1600000","0x0","3,6","1,909782"
"2026-07-25T08:30:37.5546849+00:00","126,1875","18,28125","0","0","47,7","1600000","0x0","3,6","1,911117"
"2026-07-25T08:30:38.8849070+00:00","126,1875","18,296875","0,7517541619553606","0","46,6","1600000","0x0","3,5","1,912429"
"2026-07-25T08:30:40.3140127+00:00","126,1875","18,296875","0","0","46,1","1600000","0x0","3,5","1,913816"
"2026-07-25T08:30:41.6625553+00:00","126,1875","18,3125","0,7415412757446446","0","47,7","1600000","0x0","4","1,915221"
"2026-07-25T08:30:43.0472491+00:00","126,1875","18,3125","0,7221813226866474","0","47,2","1600000","0x0","3,6","1,916679"
"2026-07-25T08:30:44.4255053+00:00","126,1875","18,3125","0","0","47,7","1600000","0x0","3,4","1,918025"
"2026-07-25T08:30:45.7496209+00:00","126,1875","18,328125","0,7552210698220004","0","46,6","1600000","0x0","3,5","1,919293"
"2026-07-25T08:30:47.1004645+00:00","126,1875","18,328125","0,7402781491506493","0,7402781491506493","47,7","1700000","0x0","3,8","1,92066"
"2026-07-25T08:30:48.4415653+00:00","126,1875","18,328125","0","0,7456561057901091","47,2","1600000","0x0","3,6","1,922041"
"2026-07-25T08:30:49.7860870+00:00","126,1875","18,328125","0,7437589144154386","0","47,2","1600000","0x0","3,5","1,923365"
"2026-07-25T08:30:51.1969538+00:00","126,1875","18,328125","1,417568263708523","0","47,2","1600000","0x0","3,6","1,924756"
"2026-07-25T08:30:52.5572336+00:00","126,1875","18,328125","0","0","46,1","1600000","0x0","3,7","1,926139"
"2026-07-25T08:30:53.9292894+00:00","126,296875","18,34375","0,7288333317056055","0","47,2","1600000","0x0","3,5","1,927508"
