"timestamp_utc","tool_rss_mb","nats_rss_mb","tool_cpu_percent","nats_cpu_percent","temperature_c","frequency_khz","throttled","watts","energy_wh"
"2026-07-25T08:05:50.6143928+00:00","112,90625","16,8125","0","0","47,2","1500000","0x0","3,7","0,442111"
"2026-07-25T08:05:51.9759312+00:00","113,140625","16,8125","0,7344633100322401","0","46,1","1600000","0x0","3,4","0,443437"
"2026-07-25T08:05:53.3880158+00:00","113,453125","16,84375","0,7081728672630521","0","47,7","1600000","0x0","3,6","0,444825"
"2026-07-25T08:05:54.7748056+00:00","114,109375","16,890625","1,4421796295300124","0","47,2","1600000","0x0","3,4","0,446175"
"2026-07-25T08:05:56.1751388+00:00","114,109375","16,890625","0,7141157547360871","0","47,7","1600000","0x0","3,9","0,447594"
"2026-07-25T08:05:57.5243344+00:00","114,125","16,90625","0,7411823756318209","0","47,7","1600000","0x0","3,6","0,449"
"2026-07-25T08:05:58.9115490+00:00","114,140625","16,921875","0,7208689989277794","1,441737997855559","47,2","1600000","0x0","3,4","0,450348"
"2026-07-25T08:06:00.3088195+00:00","114,15625","16,921875","0,7156810367069225","0","47,2","1600000","0x0","3,5","0,451687"
"2026-07-25T08:06:01.6733069+00:00","114,1875","16,953125","0,7328759503385667","0","47,7","1600000","0x0","3,6","0,453035"
"2026-07-25T08:06:03.0014443+00:00","114,203125","16,96875","1,5058682934461451","0","46,1","1600000","0x0","3,6","0,454364"
"2026-07-25T08:06:04.3361324+00:00","114,203125","16,96875","0,7492387172703495","0","47,2","1600000","0x0","3,7","0,455717"
"2026-07-25T08:06:05.7150636+00:00","114,234375","16,984375","0,7251993427953476","0","46,6","1600000","0x0","3,7","0,457132"
"2026-07-25T08:06:07.1107599+00:00","114,234375","17","0,716488250345007","0","47,2","1600000","0x0","3,7","0,458566"
"2026-07-25T08:06:08.4410353+00:00","114,25","17","0,751724041502985","0","47,7","1600000","0x0","3,7","0,459932"
"2026-07-25T08:06:09.8640305+00:00","114,609375","17,015625","1,405486118294707","0","45,5","1600000","0x0","3,6","0,461379"
"2026-07-25T08:06:11.2337998+00:00","114,6875","17,03125","1,4600998868933623","0","46,6","1600000","0x0","3,8","0,462786"
"2026-07-25T08:06:12.5634766+00:00","114,734375","17,046875","0,7520624560795525","0","47,2","1600000","0x0","3,7","0,464169"
"2026-07-25T08:06:13.9039473+00:00","114,78125","17,046875","0","0,7460066079773321","47,7","1600000","0x0","3,6","0,46553"
"2026-07-25T08:06:15.2294251+00:00","114,859375","17,875","0,754444925444998","0","47,7","1600000","0x0","3,6","0,466852"
"2026-07-25T08:06:16.6151260+00:00","115,25","17,921875","1,4433129111772967","0,7216564555886483","45,5","1600000","0x0","3,5","0,468222"
"2026-07-25T08:06:17.9620040+00:00","115,640625","17,921875","0,7424577430175562","0","47,7","1600000","0x0","3,6","0,469547"
"2026-07-25T08:06:19.3064486+00:00","116,5","17,921875","0,7438015668328765","0","47,7","1600000","0x0","3,8","0,470931"
"2026-07-25T08:06:20.6551002+00:00","117,84375","18","1,482962686582658","0","46,1","1600000","0x0","3,6","0,472317"
"2026-07-25T08:06:22.0644618+00:00","118,203125","18","2,1286233426538654","0","47,7","1600000","0x0","3,7","0,473745"
"2026-07-25T08:06:23.4466382+00:00","118,25","18,015625","0,7234966535385787","0","47,2","1600000","0x0","3,6","0,475149"
"2026-07-25T08:06:24.8467318+00:00","118,59375","18,015625","0,7142379623762297","0","47,2","1600000","0x0","3,3","0,47649"
"2026-07-25T08:06:26.2304892+00:00","118,71875","18,015625","1,4453400574407047","0","47,2","1600000","0x0","4","0,477894"
"2026-07-25T08:06:27.5879132+00:00","118,75","18,015625","0","0","47,7","1600000","0x0","3,4","0,479286"
"2026-07-25T08:06:28.9692666+00:00","118,8125","18,015625","0,7239277074208526","0","47,2","1600000","0x0","3,4","0,480592"
"2026-07-25T08:06:30.3177784+00:00","119,09375","18,015625","1,483116425084304","0","47,7","1600000","0x0","3,6","0,481903"
"2026-07-25T08:06:31.6978944+00:00","119,109375","18,015625","0,7245767747058943","0","47,2","1600000","0x0","4","0,483334"
"2026-07-25T08:06:33.0804575+00:00","119,203125","18,015625","0,7232942930416701","0,7232942930416701","47,2","1600000","0x0","3,8","0,48486"
"2026-07-25T08:06:34.4932751+00:00","119,25","18,015625","0","0","47,2","1600000","0x0","3,7","0,486328"
"2026-07-25T08:06:35.8334642+00:00","119,28125","18,015625","1,4923267171774492","0","46,6","1600000","0x0","3,7","0,487709"
"2026-07-25T08:06:37.1271387+00:00","120,640625","18,03125","1,545983939545844","0","46,6","1700000","0x0","3,4","0,488985"
"2026-07-25T08:06:38.4861997+00:00","120,734375","18,03125","0,7358021457462174","0","45,5","1600000","0x0","3,4","0,490265"
"2026-07-25T08:06:39.9520577+00:00","120,78125","18,046875","0","0,6821943189585894","47,7","1600000","0x0","3,8","0,491733"
"2026-07-25T08:06:41.2749758+00:00","120,78125","18,046875","0,7559046928150729","0","46,6","1700000","0x0","3,4","0,493054"
"2026-07-25T08:06:42.6601718+00:00","120,859375","18,078125","1,4438389946260313","0","46,1","1600000","0x0","3,6","0,494401"
"2026-07-25T08:06:43.9859053+00:00","120,921875","18,09375","0,7542994123630429","0","47,2","1600000","0x0","3,8","0,495766"
"2026-07-25T08:06:45.4201588+00:00","120,921875","18,109375","0,6972268152038673","0","47,2","1600000","0x0","3,4","0,4972"
"2026-07-25T08:06:46.8214158+00:00","121","18,109375","7,850094593639853","0,7136449630581685","47,2","1600000","0x0","3,7","0,498582"
